id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag
id3429467,1,1/3/2016 22:43,1/3/2016 22:49,1,-73.98104858,40.76171112,-73.99149323,40.75978851,N
id2504898,1,1/3/2016 22:54,1/3/2016 23:02,2,-73.9766922,40.72703552,-73.98524475,40.71347046,N
id1437202,1,1/3/2016 23:01,1/3/2016 23:07,1,-73.97158813,40.78249359,-73.96276855,40.77235031,N
id1059801,1,1/3/2016 23:21,1/3/2016 23:23,1,-73.96323395,40.76220322,-73.96443939,40.76039886,N
id0734842,1,1/3/2016 23:28,1/3/2016 23:47,1,-73.9931488,40.75196838,-73.95347595,40.77103806,N
id0286419,2,1/3/2016 23:38,1/3/2016 23:57,6,-74.00609589,40.73504639,-73.95032501,40.78387833,N
id1060075,2,1/3/2016 23:48,1/3/2016 23:58,1,-74.01545715,40.71473312,-74.00762177,40.74343872,N
id3811990,1,1/4/2016 0:16,1/4/2016 0:24,1,-73.98729706,40.73347855,-74.00202942,40.74515152,N
id2870933,2,1/4/2016 0:19,1/4/2016 0:22,2,-74.00280762,40.72358704,-73.99976349,40.73041534,N
id3066109,2,1/4/2016 0:41,1/4/2016 1:05,1,-73.78103638,40.64503098,-73.92711639,40.68803024,N
id3882573,2,1/4/2016 0:43,1/4/2016 1:10,1,-73.98539734,40.76018906,-73.95748901,40.72225952,N
id0322853,2,1/4/2016 0:48,1/4/2016 0:55,1,-73.98981476,40.7387085,-73.97328186,40.74716187,N
id0893429,2,1/4/2016 1:43,1/4/2016 2:11,6,-74.00527954,40.74623108,-73.9458313,40.67499924,N
id0126111,1,1/4/2016 2:24,1/4/2016 2:31,1,-73.9858551,40.74216843,-74.00527954,40.74022293,N
id0965307,2,1/4/2016 2:46,1/4/2016 2:52,1,-73.9860611,40.74716187,-73.98027039,40.73514938,N
id3675753,1,1/4/2016 5:39,1/4/2016 5:46,1,-73.99588013,40.73864365,-73.99531555,40.7638092,N
id0354117,1,1/4/2016 6:12,1/4/2016 6:43,1,-73.97173309,40.74972153,-73.77650452,40.64511108,N
id2621823,1,1/4/2016 6:14,1/4/2016 6:17,2,-73.960289,40.76206207,-73.95954895,40.77347946,N
id1464307,1,1/4/2016 7:08,1/4/2016 7:12,1,-73.97549438,40.75254059,-73.97232056,40.74424362,N
id3522450,2,1/4/2016 7:10,1/4/2016 7:11,1,-73.98982239,40.74113846,-73.99247742,40.73754883,N
id1144582,1,1/4/2016 7:41,1/4/2016 7:47,1,-73.95879364,40.76828766,-73.96620178,40.75823975,N
id0902920,1,1/4/2016 7:42,1/4/2016 7:55,1,-73.95483398,40.77374268,-73.98881531,40.75369644,N
id3025529,2,1/4/2016 7:48,1/4/2016 8:03,1,-73.95248413,40.77573013,-74.01010132,40.70347214,N
id3081242,2,1/4/2016 7:49,1/4/2016 8:11,1,-73.86309052,40.76977921,-73.92378998,40.77030945,N
id1552358,2,1/4/2016 7:55,1/4/2016 8:10,1,-73.97543335,40.75213242,-73.99078369,40.75094223,N
id2724075,1,1/4/2016 8:17,1/4/2016 8:46,2,-73.98369598,40.75899124,-73.98410034,40.74286652,N
id1526658,1,1/4/2016 8:32,1/4/2016 8:43,4,-73.98740387,40.75551987,-73.99816895,40.74054337,N
id0947369,2,1/4/2016 8:47,1/4/2016 8:58,1,-74.00710297,40.7158165,-74.01423645,40.71083832,N
id0815280,1,1/4/2016 8:49,1/4/2016 9:01,1,-73.9484787,40.77826309,-73.96934509,40.78537369,N
id1017444,2,1/4/2016 8:51,1/4/2016 8:56,1,-74.00801086,40.70470047,-74.00292969,40.70861816,N
id0794021,2,1/4/2016 9:22,1/4/2016 9:27,2,-73.95445251,40.77719879,-73.96214294,40.77030945,N
id1076946,2,1/4/2016 9:22,1/4/2016 9:36,1,-73.99399567,40.73700714,-74.01356506,40.71545029,N
id2059551,2,1/4/2016 9:28,1/4/2016 9:42,1,-73.95665741,40.78076935,-73.96964264,40.80010223,N
id1823516,2,1/4/2016 9:44,1/4/2016 10:03,1,-73.99746704,40.72821045,-73.98512268,40.73199844,N
id3765238,2,1/4/2016 10:40,1/4/2016 11:03,1,-73.98685455,40.76674271,-73.98607635,40.75695419,N
id3650432,2,1/4/2016 11:19,1/4/2016 11:23,1,-73.99323273,40.75220108,-74.00206757,40.75571823,N
id0222174,1,1/4/2016 11:32,1/4/2016 12:14,3,-74.00804901,40.7081871,-73.94967651,40.83077621,N
id1615064,2,1/4/2016 11:38,1/4/2016 11:53,2,-73.9617157,40.7769165,-73.97701263,40.75594711,N
id2338678,2,1/4/2016 11:42,1/4/2016 11:53,1,-73.9908371,40.7512207,-73.98001099,40.75156403,N
id0809232,2,1/4/2016 12:12,1/4/2016 12:23,1,-73.97953796,40.75336075,-73.96399689,40.76345825,N
id0972130,2,1/4/2016 12:23,1/4/2016 12:36,1,-73.98314667,40.74771118,-73.98838806,40.73744965,N
id0570097,2,1/4/2016 12:29,1/4/2016 12:56,6,-73.87090302,40.77383041,-73.97942352,40.68677902,N
id3657839,1,1/4/2016 12:36,1/4/2016 13:08,1,-73.9578476,40.76276016,-73.98574066,40.75817108,N
id3724167,1,1/4/2016 12:42,1/4/2016 12:54,1,-74.00628662,40.71014404,-73.9929657,40.7230835,N
id1838067,2,1/4/2016 12:46,1/4/2016 12:52,1,-73.96318054,40.77423096,-73.95555115,40.77869034,N
id0710481,1,1/4/2016 12:49,1/4/2016 12:58,1,-73.97325897,40.79275131,-73.95578003,40.78627777,N
id0583623,2,1/4/2016 12:53,1/4/2016 12:56,2,-73.98233795,40.73131943,-73.98934937,40.73432922,N
id3583921,1,1/4/2016 12:53,1/4/2016 13:15,1,-74.00196838,40.74744034,-73.97786713,40.75137711,N
id1588755,2,1/4/2016 12:55,1/4/2016 13:05,1,-73.97835541,40.76646423,-73.97846222,40.75979614,N
id1977372,2,1/4/2016 13:33,1/4/2016 14:00,1,-73.86968231,40.77254868,-73.91340637,40.6807785,N
id3914710,1,1/4/2016 14:34,1/4/2016 14:43,2,-74.00191498,40.71912003,-74.00344849,40.73619843,N
id0834795,2,1/4/2016 14:42,1/4/2016 14:53,1,-73.95501709,40.78015137,-73.96737671,40.76343155,N
id3637906,2,1/4/2016 15:16,1/4/2016 15:42,1,-73.98148346,40.77941895,-73.98763275,40.74570847,N
id1170219,2,1/4/2016 15:17,1/4/2016 15:36,1,-74.00592041,40.74013138,-73.99124908,40.75484085,N
id3973557,2,1/4/2016 15:26,1/4/2016 15:37,1,-73.98178101,40.76816559,-73.9732666,40.78523636,N
id0950232,1,1/4/2016 15:27,1/4/2016 15:34,1,-73.9561615,40.77968979,-73.94567871,40.79195786,N
id2229012,2,1/4/2016 15:34,1/4/2016 16:03,5,-74.00534821,40.74616623,-73.97953033,40.76141357,N
id0747528,2,1/4/2016 15:59,1/4/2016 16:03,1,-73.97614288,40.76581955,-73.98512268,40.76885986,N
id2401897,2,1/4/2016 16:03,1/4/2016 16:18,1,-73.9861145,40.748806,-73.97903442,40.75859833,N
id1981720,1,1/4/2016 16:07,1/4/2016 16:12,1,-73.97098541,40.7652359,-73.95954895,40.78011703,N
id2968505,2,1/4/2016 16:17,1/4/2016 16:22,1,-73.97557831,40.75153732,-73.97642517,40.74168015,N
id2295677,2,1/4/2016 16:23,1/4/2016 16:49,1,-74.00421143,40.74768829,-73.98238373,40.76831818,N
id1354053,1,1/4/2016 16:30,1/4/2016 16:33,2,-73.98716736,40.72108078,-73.98251343,40.7196312,N
id1924095,2,1/4/2016 16:50,1/4/2016 17:11,1,-74.00183868,40.73521805,-73.99143219,40.75478363,N
id2560288,1,1/4/2016 16:52,1/4/2016 16:57,1,-73.96322632,40.75775146,-73.96736145,40.76763916,N
id0872691,1,1/4/2016 17:08,1/4/2016 17:17,1,-73.98797607,40.76159668,-73.97373962,40.77963638,N
id1832652,2,1/4/2016 17:20,1/4/2016 17:25,2,-73.9860611,40.73503876,-73.97419739,40.73152924,N
id3296861,2,1/4/2016 18:14,1/4/2016 18:16,1,-74.00511932,40.7285881,-74.00112152,40.73155975,N
id0612538,2,1/4/2016 18:22,1/4/2016 18:40,1,-73.98880768,40.77772141,-73.97463226,40.75666046,N
id2616529,2,1/4/2016 18:37,1/4/2016 18:44,5,-73.98780823,40.74146652,-73.97662354,40.7557869,N
id0780314,1,1/4/2016 19:24,1/4/2016 19:26,1,-73.96138,40.79853058,-73.96607208,40.79471207,N
id0147131,2,1/4/2016 19:29,1/4/2016 19:34,1,-73.98100281,40.76330566,-73.9695282,40.76351547,N
id1852204,2,1/4/2016 19:36,1/4/2016 19:44,5,-73.9887619,40.69356918,-74.01023102,40.70335007,N
id0697634,1,1/4/2016 19:48,1/4/2016 20:18,1,-73.99038696,40.73450089,-73.96270752,40.79425812,N
id2533114,1,1/4/2016 20:01,1/4/2016 20:12,1,-73.99967957,40.7196579,-73.99297333,40.72805023,N
id3902474,1,1/4/2016 20:04,1/4/2016 20:09,1,-73.91432953,40.75682068,-73.90856934,40.76641083,N
id2183284,2,1/4/2016 20:19,1/4/2016 20:38,5,-73.98384094,40.75986099,-74.00337982,40.74021149,N
id1163091,2,1/4/2016 20:26,1/4/2016 20:38,1,-73.98667145,40.75120544,-73.97725677,40.78458786,N
id3001794,1,1/4/2016 20:29,1/4/2016 20:52,1,-73.99087524,40.75058746,-73.99356079,40.73591614,N
id3793892,2,1/4/2016 20:30,1/4/2016 20:38,1,-73.96585846,40.76279831,-73.96008301,40.75811005,N
id3526819,1,1/4/2016 20:33,1/4/2016 20:39,1,-74.00884247,40.704319,-74.01598358,40.7109375,N
id0455362,2,1/4/2016 21:30,1/4/2016 22:07,1,-74.00553131,40.74069977,-73.95205688,40.77716064,N
id3696448,1,1/4/2016 21:36,1/4/2016 21:51,1,-73.97948456,40.7847023,-73.97393036,40.75723648,N
id2505657,2,1/4/2016 21:52,1/4/2016 22:00,1,-73.9800415,40.76562119,-73.97740936,40.75357819,N
id1405784,2,1/4/2016 22:00,1/4/2016 22:07,1,-74.01516724,40.71601105,-74.00511169,40.70597839,N
id0544437,1,1/4/2016 22:42,1/4/2016 22:47,1,-73.9892807,40.77783966,-73.97681427,40.78274536,N
id0937874,2,1/4/2016 22:46,1/4/2016 23:05,2,-73.99031067,40.76168442,-74.00135803,40.72647858,N
id3443068,2,1/4/2016 22:50,1/4/2016 22:57,1,-73.99137878,40.76005173,-73.99204254,40.74523926,N
id1130792,1,1/4/2016 22:57,1/4/2016 23:03,1,-73.99783325,40.75639725,-74.00475311,40.7424469,N
id3746801,1,1/4/2016 23:03,1/4/2016 23:06,1,-73.97072601,40.76446533,-73.96730804,40.77219391,N
id0251899,2,1/4/2016 23:13,1/4/2016 23:20,1,-73.9726181,40.76258087,-73.95535278,40.77333069,N
id1101661,1,1/4/2016 23:29,1/4/2016 23:34,1,-73.90602112,40.75709915,-73.91375732,40.76534653,N
id1385785,1,1/4/2016 23:31,1/4/2016 23:50,1,-73.97668457,40.78823853,-73.96554565,40.75525284,N
id1682724,1,1/4/2016 23:34,1/4/2016 23:38,1,-73.98600006,40.73091888,-73.98968506,40.72594833,N
id3548236,1,1/5/2016 0:06,1/5/2016 0:15,1,-74.00027466,40.73881912,-73.9990921,40.7610817,N
id1657216,2,1/5/2016 0:18,1/5/2016 0:44,3,-73.99408722,40.75117111,-73.94853973,40.83430862,N
id2556079,1,1/5/2016 0:27,1/5/2016 0:30,1,-73.95970917,40.77131653,-73.95108795,40.78267288,N
id2248826,2,1/5/2016 0:29,1/5/2016 0:39,1,-73.97228241,40.75619888,-73.93583679,40.80308151,N
id3710748,1,1/5/2016 0:47,1/5/2016 0:54,1,-73.99037933,40.73995972,-73.99487305,40.75041199,N
id2937359,2,1/5/2016 0:48,1/5/2016 1:21,2,-73.98950958,40.74560165,-74.0371933,40.61624146,N
id2318726,2,1/5/2016 0:50,1/5/2016 0:54,1,-73.97344208,40.76368332,-73.98297882,40.76332855,N
id2270803,2,1/5/2016 0:56,1/5/2016 1:10,1,-73.98474884,40.73221207,-74.00118256,40.73109818,N
id0065165,1,1/5/2016 1:09,1/5/2016 1:26,1,-73.98768616,40.72128296,-73.95663452,40.77074814,N
id0752995,2,1/5/2016 1:10,1/5/2016 1:21,1,-73.98162842,40.74836349,-73.9896698,40.73029327,N
id3723229,1,1/5/2016 1:11,1/5/2016 1:17,4,-73.97026062,40.75629044,-73.97723389,40.76440811,N
id0553051,1,1/5/2016 2:04,1/5/2016 2:09,1,-73.98693848,40.73986816,-73.99312592,40.72806168,N
id2695306,1,1/5/2016 2:12,1/5/2016 2:15,1,-73.98111725,40.74442673,-73.97569275,40.75135422,N
id1250277,2,1/5/2016 2:14,1/5/2016 2:20,1,-73.98091888,40.72954178,-73.98760986,40.73756027,N
id3792892,1,1/5/2016 2:40,1/5/2016 3:02,1,-73.98666382,40.7216835,-73.97257233,40.68587875,N
id2202684,1,1/5/2016 2:48,1/5/2016 3:06,1,-73.99580383,40.76437759,-74.00530243,40.73661423,N
id0570550,1,1/5/2016 3:01,1/5/2016 3:24,1,-73.98783112,40.73245239,-73.94577789,40.8330307,N
id1788416,1,1/5/2016 3:19,1/5/2016 3:34,1,-73.98334503,40.6771431,-74.00025177,40.67388916,N
id2047035,2,1/5/2016 3:29,1/5/2016 3:39,1,-73.9874649,40.72003937,-73.99388885,40.74648666,N
id1858406,2,1/5/2016 3:35,1/5/2016 3:50,2,-73.98473358,40.76332092,-73.99588013,40.73284149,N
id3778011,2,1/5/2016 3:36,1/5/2016 3:50,1,-74.00479126,40.7424202,-73.96147919,40.76042175,N
id1928326,1,1/5/2016 3:54,1/5/2016 3:58,1,-73.9855423,40.75265884,-73.9960022,40.75899124,N
id1947560,2,1/5/2016 4:58,1/5/2016 5:00,6,-73.95381165,40.81135178,-73.95765686,40.81507874,N
id1978961,2,1/5/2016 5:15,1/5/2016 5:40,2,-73.97496796,40.7617836,-73.78903198,40.64162064,N
id0651252,1,1/5/2016 5:58,1/5/2016 6:19,1,-73.78992462,40.64698792,-73.93587494,40.68415451,N
id1555215,2,1/5/2016 6:18,1/5/2016 6:36,6,-73.99851227,40.70885086,-73.93682861,40.80503845,N
id2699763,1,1/5/2016 6:58,1/5/2016 7:08,1,-73.96533966,40.80617905,-73.94137573,40.83936691,N
id3595029,2,1/5/2016 7:11,1/5/2016 7:16,1,-73.94644165,40.79212952,-73.9668808,40.76396179,N
id3273389,1,1/5/2016 7:18,1/5/2016 7:30,3,-73.96261597,40.75890732,-73.98506927,40.74720764,N
id1240339,2,1/5/2016 8:01,1/5/2016 8:15,1,-73.98581696,40.7681694,-73.98032379,40.7431488,N
id3801944,2,1/5/2016 8:53,1/5/2016 8:59,6,-73.98876953,40.77447891,-73.98401642,40.76808929,N
id2766356,1,1/5/2016 8:54,1/5/2016 8:56,1,-73.95132446,40.78556824,-73.95526123,40.77912521,N
id0563373,2,1/5/2016 9:08,1/5/2016 9:33,6,-73.95639038,40.78710938,-73.9890213,40.75854111,N
id2154802,2,1/5/2016 9:47,1/5/2016 10:09,1,-73.99294281,40.7358017,-73.99834442,40.73205185,N
id1441739,2,1/5/2016 9:50,1/5/2016 9:54,4,-73.96809387,40.76227188,-73.95721436,40.77010727,N
id3008694,2,1/5/2016 10:18,1/5/2016 11:03,1,-74.00283813,40.76016617,-73.99259949,40.77395248,N
id0593447,2,1/5/2016 10:32,1/5/2016 10:43,1,-73.99462891,40.69023514,-73.98373413,40.67236328,N
id3033625,2,1/5/2016 10:38,1/5/2016 10:51,1,-73.99549866,40.68788147,-74.01352692,40.71458817,N
id0574970,2,1/5/2016 10:47,1/5/2016 11:00,5,-73.9925766,40.75374603,-73.96351624,40.77187729,N
id3930561,2,1/5/2016 10:47,1/5/2016 10:50,5,-73.98170471,40.74369431,-73.98571777,40.73537445,N
id2548301,1,1/5/2016 10:56,1/5/2016 11:15,2,-73.97566986,40.78680801,-73.96156311,40.76364136,N
id1196632,2,1/5/2016 10:59,1/5/2016 11:02,2,-73.9650116,40.76667023,-73.96561432,40.77192688,N
id2155967,2,1/5/2016 10:59,1/5/2016 11:15,5,-73.95439911,40.76884842,-73.98436737,40.73949051,N
id0548963,1,1/5/2016 11:03,1/5/2016 11:07,1,-73.95530701,40.7829628,-73.95750427,40.77426147,N
id3814992,2,1/5/2016 11:05,1/5/2016 11:14,1,-73.97885895,40.77716827,-73.96270752,40.76670837,N
id0656022,1,1/5/2016 11:14,1/5/2016 11:22,2,-73.96609497,40.77098083,-73.97341919,40.75046539,N
id0469029,1,1/5/2016 11:18,1/5/2016 11:26,4,-73.95491028,40.6887207,-73.96430206,40.70790863,N
id2762003,2,1/5/2016 11:22,1/5/2016 11:32,5,-73.96861267,40.75466156,-73.98320007,40.72254944,N
id0130510,1,1/5/2016 11:42,1/5/2016 12:04,1,-73.95536041,40.78336334,-73.99633026,40.73969269,N
id1282615,2,1/5/2016 11:49,1/5/2016 11:54,2,-73.99903107,40.73929977,-74.00650787,40.72153091,N
id1868430,2,1/5/2016 12:33,1/5/2016 13:09,1,-73.97937775,40.78210831,-73.85003662,40.72346878,N
id3218469,1,1/5/2016 12:57,1/5/2016 13:07,1,-73.97241974,40.74949265,-73.99198914,40.75584412,N
id0888922,2,1/5/2016 13:14,1/5/2016 13:39,2,-73.98423767,40.7369194,-73.915802,40.69911575,N
id3628510,2,1/5/2016 13:15,1/5/2016 13:31,5,-73.97438812,40.76247025,-73.98577881,40.72930908,N
id1993217,1,1/5/2016 13:20,1/5/2016 13:29,3,-73.96474457,40.80681992,-73.97771454,40.78701401,N
id0254462,1,1/5/2016 13:35,1/5/2016 13:38,1,-73.94734955,40.78024292,-73.95468903,40.77913284,N
id2501415,1,1/5/2016 13:39,1/5/2016 13:42,1,-73.97541046,40.75257874,-73.98104858,40.75336838,N
id2422756,2,1/5/2016 13:41,1/5/2016 13:50,1,-73.96656036,40.76211929,-73.97118378,40.74766159,N
id1952270,2,1/5/2016 13:41,1/5/2016 13:45,1,-73.96939087,40.75813675,-73.9610672,40.76424789,N
id1471849,1,1/5/2016 14:04,1/5/2016 14:14,1,-73.98466492,40.74277878,-73.97676086,40.76591492,N
id1895783,2,1/5/2016 14:10,1/5/2016 14:21,1,-73.94184875,40.79872131,-73.95992279,40.76284027,N
id0722825,1,1/5/2016 14:11,1/5/2016 14:18,1,-74.00708771,40.73757172,-73.99134827,40.73324203,N
id3421109,2,1/5/2016 14:11,1/5/2016 14:13,1,-73.98813629,40.75954056,-73.98384094,40.76134872,N
id0312263,1,1/5/2016 14:45,1/5/2016 14:54,1,-73.97812653,40.7649498,-73.98308563,40.771698,N
id3291038,2,1/5/2016 14:58,1/5/2016 15:06,1,-73.96951294,40.79037094,-73.98815155,40.76451874,N
id3781539,1,1/5/2016 15:03,1/5/2016 15:12,1,-73.99538422,40.72492599,-73.97518921,40.73002625,N
id0874521,2,1/5/2016 15:08,1/5/2016 15:20,5,-73.98390198,40.74588013,-74.00369263,40.73759079,N
id1329548,2,1/5/2016 15:23,1/5/2016 15:30,5,-73.97746277,40.7424736,-73.97257233,40.7531662,N
id3045776,2,1/5/2016 15:29,1/5/2016 15:37,2,-73.97471619,40.75247955,-73.98603058,40.7579155,N
id0275785,2,1/5/2016 15:51,1/5/2016 16:03,2,-73.99143219,40.73910141,-74.0150528,40.70975876,N
id3859754,2,1/5/2016 16:47,1/5/2016 16:54,5,-73.97811127,40.78622818,-73.96701813,40.80430984,N
id0452461,1,1/5/2016 16:54,1/5/2016 17:13,1,-74.00735474,40.7156868,-73.99330902,40.72185516,N
id0053220,1,1/5/2016 16:55,1/5/2016 17:02,1,-73.98521423,40.74457932,-73.97392273,40.75851059,N
id2373688,2,1/5/2016 17:05,1/5/2016 17:16,3,-73.99919891,40.72510147,-73.98862457,40.74876404,N
id3280222,1,1/5/2016 17:14,1/5/2016 17:29,1,-73.97170258,40.7872467,-73.96139526,40.75649261,N
id0508342,2,1/5/2016 17:35,1/5/2016 17:49,1,-73.99447632,40.76100922,-73.97312927,40.78022385,N
id1486759,1,1/5/2016 17:46,1/5/2016 17:55,1,-74.00428772,40.73106766,-74.00801849,40.73982239,N
id3805363,2,1/5/2016 17:48,1/5/2016 18:07,5,-73.96909332,40.79077148,-73.98901367,40.74552155,N
id1357475,2,1/5/2016 17:49,1/5/2016 18:02,1,-73.99475861,40.72117615,-74.014534,40.71404648,N
id2467976,2,1/5/2016 17:54,1/5/2016 18:00,1,-73.98347473,40.77111435,-73.99497986,40.75534821,N
id0854712,1,1/5/2016 17:59,1/5/2016 18:41,2,-73.97464752,40.78767014,-73.78256226,40.64417648,N
id3040463,1,1/5/2016 18:06,1/5/2016 18:11,1,-73.98474884,40.71904373,-73.97652435,40.71906662,N
id0619922,2,1/5/2016 18:09,1/5/2016 18:18,1,-73.97826385,40.74564362,-73.9625473,40.76970673,N
id0618991,2,1/5/2016 18:23,1/5/2016 18:37,1,-73.98014832,40.76534653,-73.98567963,40.75036621,N
id3893994,2,1/5/2016 18:28,1/5/2016 18:38,1,-73.99160767,40.74992371,-73.98593903,40.75904846,N
id0979599,1,1/5/2016 18:38,1/5/2016 18:43,1,-73.98812103,40.75682831,-73.99649048,40.76007462,N
id2553871,1,1/5/2016 18:40,1/5/2016 18:45,1,-73.98388672,40.74906921,-73.98474121,40.74288559,N
id0153600,2,1/5/2016 18:46,1/5/2016 18:56,2,-73.98318481,40.73866653,-73.98336029,40.75239563,N
id2233288,1,1/5/2016 18:49,1/5/2016 18:55,1,-74.00257874,40.7339592,-73.99990082,40.72690964,N
id0034983,1,1/5/2016 18:54,1/5/2016 18:58,1,-73.94150543,40.79872894,-73.93912506,40.80229568,N
id2014494,2,1/5/2016 19:15,1/5/2016 19:20,1,-73.98293304,40.76544952,-73.98152161,40.77761841,N
id3788081,2,1/5/2016 19:43,1/5/2016 19:50,1,-73.95206451,40.82446289,-73.95574951,40.81293488,N
id3674508,2,1/5/2016 19:58,1/5/2016 20:10,1,-73.96977997,40.78472137,-73.95788574,40.76678848,N
id2664409,1,1/5/2016 20:02,1/5/2016 20:10,1,-74.0099411,40.70970917,-74.00483704,40.72348785,N
id2890695,1,1/5/2016 20:17,1/5/2016 20:28,1,-73.98734283,40.7684288,-73.97530365,40.75287628,N
id2689234,1,1/5/2016 20:54,1/5/2016 21:02,1,-74.00049591,40.73728943,-73.98331451,40.73494339,N
id1247766,2,1/5/2016 21:01,1/5/2016 21:13,1,-73.96355438,40.71110535,-73.94031525,40.71067047,N
id0474774,2,1/5/2016 21:07,1/5/2016 21:10,2,-73.99655151,40.7428894,-73.99597931,40.73522949,N
id2424146,1,1/5/2016 21:15,1/5/2016 21:23,1,-73.95347595,40.77539444,-73.97186279,40.75701141,N
id1066959,1,1/5/2016 21:15,1/5/2016 21:55,1,-73.99349976,40.71813965,-73.88415527,40.74766541,N
id0782204,1,1/5/2016 21:17,1/5/2016 21:52,2,-73.78899384,40.64120102,-73.98963928,40.6909523,N
id1758205,2,1/5/2016 21:42,1/5/2016 21:47,1,-73.9755249,40.75268936,-73.9806366,40.73785019,N
id1737887,2,1/5/2016 22:07,1/5/2016 22:25,5,-73.98207092,40.77322388,-73.99847412,40.73251724,N
id0797830,2,1/5/2016 22:53,1/5/2016 22:59,3,-73.99127197,40.75022125,-73.97968292,40.75267792,N
id3355047,1,1/5/2016 23:17,1/5/2016 23:25,1,-73.92755127,40.70174408,-73.91210938,40.68379211,N
id3309318,1,1/6/2016 0:14,1/6/2016 0:37,1,-73.97817993,40.68487549,-73.87782288,40.68732071,N
id3836578,1,1/6/2016 1:16,1/6/2016 1:23,2,-73.98490143,40.76397324,-73.96331787,40.76259995,N
id2452755,2,1/6/2016 1:32,1/6/2016 1:39,5,-73.97704315,40.75569916,-73.99034882,40.76002121,N
id3427562,1,1/6/2016 1:32,1/6/2016 1:37,1,-73.9743576,40.75073624,-73.95774841,40.77344513,N
id1607300,2,1/6/2016 2:11,1/6/2016 2:28,1,-73.97516632,40.76020813,-74.01319885,40.70925903,N
id3725504,1,1/6/2016 3:59,1/6/2016 4:04,2,-74.00658417,40.74419022,-73.99745941,40.73351288,N
id0079558,2,1/6/2016 4:47,1/6/2016 5:13,2,-73.96113586,40.66322708,-73.94450378,40.58376694,N
id1535226,2,1/6/2016 6:40,1/6/2016 6:47,1,-73.94976807,40.78459167,-73.95272064,40.78757858,N
id1488206,2,1/6/2016 6:56,1/6/2016 6:59,3,-73.9462204,40.80096817,-73.95336914,40.79117966,N
id0377299,1,1/6/2016 7:05,1/6/2016 7:24,2,-73.97529602,40.73311996,-73.8613205,40.76758957,N
id0751800,2,1/6/2016 7:06,1/6/2016 7:09,1,-73.98305511,40.76577759,-73.98470306,40.76084518,N
id2279314,1,1/6/2016 8:26,1/6/2016 8:36,1,-73.95649719,40.76787567,-73.96772766,40.75460434,N
id1659790,1,1/6/2016 8:41,1/6/2016 9:06,1,-73.95451355,40.78417969,-73.97210693,40.75991058,N
id2113735,1,1/6/2016 8:42,1/6/2016 9:01,1,-73.98171234,40.73242569,-73.98175049,40.74488068,N
id0980711,1,1/6/2016 8:44,1/6/2016 8:49,1,-73.99204254,40.74977875,-74.00564575,40.7400856,N
id0521266,2,1/6/2016 8:55,1/6/2016 9:01,5,-73.98471832,40.74866104,-73.98016357,40.74343109,N
id1800757,1,1/6/2016 9:26,1/6/2016 9:46,1,-73.99246979,40.75359726,-73.97205353,40.76268005,N
id3759895,2,1/6/2016 9:27,1/6/2016 9:43,3,-73.95780945,40.78219986,-73.98020935,40.76741028,N
id3076245,1,1/6/2016 9:33,1/6/2016 9:59,1,-73.99031067,40.73144913,-73.99771881,40.7604866,N
id2906091,2,1/6/2016 9:35,1/6/2016 9:54,5,-73.99836731,40.76066971,-73.98560333,40.74800873,N
id0523672,1,1/6/2016 9:58,1/6/2016 10:03,1,-73.99126434,40.74992752,-73.99314117,40.73908615,N
id3754851,2,1/6/2016 9:58,1/6/2016 10:09,6,-74.0011673,40.73671722,-74.01044464,40.71920776,N
id2757434,2,1/6/2016 10:10,1/6/2016 10:28,1,-73.98773193,40.75507355,-73.96524811,40.77175522,N
id0997877,1,1/6/2016 10:30,1/6/2016 11:10,1,-73.97577667,40.78804398,-73.97641754,40.75037384,N
id0422973,2,1/6/2016 10:31,1/6/2016 10:48,1,-73.95870972,40.7640419,-73.95411682,40.79013824,N
id1911160,2,1/6/2016 10:44,1/6/2016 11:12,1,-73.98892975,40.73669052,-73.9580307,40.77257919,N
id3194108,1,1/6/2016 11:48,1/6/2016 12:19,1,-74.00502777,40.74645233,-73.97200775,40.74578094,N
id3461680,2,1/6/2016 12:03,1/6/2016 12:36,1,-73.99391937,40.74568176,-73.87319946,40.77436066,N
id1760931,1,1/6/2016 12:14,1/6/2016 12:18,2,-73.98924255,40.73641586,-73.98340607,40.73009109,N
id3044243,1,1/6/2016 12:16,1/6/2016 12:26,1,-73.97195435,40.76294327,-73.95217896,40.76618576,N
id3970076,1,1/6/2016 12:22,1/6/2016 12:50,1,-73.99036407,40.73707962,-73.95800018,40.71083069,N
id3360164,1,1/6/2016 12:38,1/6/2016 13:11,1,-74.00819397,40.73923874,-73.97333527,40.75249481,N
id2412768,1,1/6/2016 12:40,1/6/2016 12:54,4,-73.99412537,40.74600983,-73.99526215,40.72680283,N
id1671956,1,1/6/2016 12:42,1/6/2016 13:01,1,-73.9764328,40.75882721,-73.98204041,40.77148056,N
id3925366,2,1/6/2016 12:42,1/6/2016 12:54,1,-73.96687317,40.76100159,-73.95098114,40.78128052,N
id2263214,1,1/6/2016 12:48,1/6/2016 12:57,3,-73.97657013,40.78058243,-73.98188782,40.76795959,N
id0210144,1,1/6/2016 13:05,1/6/2016 13:18,1,-73.95436096,40.76420975,-73.95401001,40.77863693,N
